Product ID,Product Name,Product Category,Product Description,Price,Stock Quantity,Supplier Name,Supplier Contact,Warranty Period,Product Dimensions,Manufacturing Date,Expiration Date,SKU,Product Tags,Color/Size Variations,Product Availability (Online/Store),Minimum Order Quantity,Return Policy,Seasonal Product,Supplier Location,Manufacturing Process,Product Ratings,Product Images
W2J5KWUM,Laptop,Clothing,Product_NGWRE,237.3,58,Supplier_XU4,MRIID@supplier.com,2,17x19x15 cm,2023-07-30,2024-01-01,A6TLAV,"FVG,R6S",Green/Large,Both,2,30 Days,Yes,Location_PMXHH,Manual,2,img_G4WTZ.jpg
U0YS7JQ5,Headphones,Home Appliances,Product_KAQVL,413.39,43,Supplier_5YB,ANU7Q@supplier.com,1,14x19x11 cm,2023-03-15,2026-01-01,QF2VPR,"770,6CV",Blue/Medium,Both,2,30 Days,No,Location_CDNMH,Automated,2,img_415TP.jpg
97EMMHRM,Headphones,Home Appliances,Product_FKD7V,482.91,16,Supplier_DQ9,PRUQ1@supplier.com,3,9x13x9 cm,2023-01-01,2025-01-01,642UI9,"CFP,0OR",Green/Large,Online,5,No Returns,Yes,Location_8VOB4,Manual,2,img_XUPPM.jpg
FIH5RN1L,Laptop,Home Appliances,Product_TV3QM,341.2,90,Supplier_L7G,6HQY5@supplier.com,2,7x13x19 cm,2023-03-15,2024-01-01,O3YCBE,"72X,AVD",Red/Small,Both,1,Exchange Only,No,Location_PIELY,Manual,5,img_NFP3W.jpg
OKOWGQ55,Laptop,Home Appliances,Product_DTRW0,225.37,8,Supplier_VS6,Z5Y4A@supplier.com,3,5x7x5 cm,2023-03-15,2024-01-01,SAGQPY,"B77,ZUC",Red/Small,Both,3,30 Days,No,Location_FG8VJ,Manual,5,img_GPFX5.jpg
MD8UFHQL,Laptop,Electronics,Product_W046O,82.43,77,Supplier_10R,MUTQ8@supplier.com,1,18x13x12 cm,2023-07-30,2026-01-01,AWG7ZQ,"RAL,E8F",Blue/Medium,Store,4,Exchange Only,Yes,Location_T680T,Automated,3,img_YLC5C.jpg
26HRZ2M4,Laptop,Clothing,Product_XYEW0,340.69,25,Supplier_X5L,DS06U@supplier.com,3,16x20x16 cm,2023-03-15,2025-01-01,3GQR26,"5OZ,P6D",Green/Large,Store,3,Exchange Only,No,Location_JB2FQ,Manual,4,img_Q97AI.jpg
9VUQQ31Y,Monitor,Home Appliances,Product_MX5AC,303.56,35,Supplier_YFT,64E66@supplier.com,1,8x9x20 cm,2023-01-01,2025-01-01,XLGTKK,"YVN,V8U",Red/Small,Both,4,No Returns,No,Location_GNLQE,Manual,1,img_BY9LZ.jpg
6DAOB0N5,Smartphone,Home Appliances,Product_JLCTS,225.19,48,Supplier_IYD,675AU@supplier.com,2,14x11x8 cm,2023-03-15,2024-01-01,IBFT7L,"X5T,OUN",Red/Small,Store,1,Exchange Only,No,Location_4E3I8,Manual,3,img_A3EV3.jpg
SV4BEVJ7,Smartphone,Electronics,Product_3OKT8,30.1,100,Supplier_O34,1WO8B@supplier.com,2,8x9x16 cm,2023-01-01,2025-01-01,EVZ4U8,"YX7,7PU",Red/Small,Store,1,No Returns,Yes,Location_O2Y6Z,Automated,3,img_SJ6BU.jpg
OSVEDDVJ,Monitor,Clothing,Product_7QWDN,337.03,44,Supplier_BYA,JDNLB@supplier.com,1,6x19x16 cm,2023-03-15,2026-01-01,7TD5GQ,"7HQ,HHB",Blue/Medium,Store,4,No Returns,Yes,Location_YSF4Q,Manual,2,img_1U4QZ.jpg
XLQWDZUX,Headphones,Electronics,Product_YS987,63.45,61,Supplier_B7G,W37NN@supplier.com,3,6x5x10 cm,2023-01-01,2025-01-01,M41RK7,"8BU,BER",Green/Large,Store,5,No Returns,No,Location_6X0RY,Manual,2,img_C6A7N.jpg
T2QSTWGM,Headphones,Clothing,Product_Z1PE7,382.58,19,Supplier_QV4,61DN0@supplier.com,1,12x8x13 cm,2023-01-01,2026-01-01,TM6CBU,"54J,GUP",Red/Small,Online,5,Exchange Only,No,Location_T7DBB,Manual,4,img_AZ107.jpg
Y57S4BVF,Laptop,Home Appliances,Product_OARJE,312.09,93,Supplier_R79,UV8SS@supplier.com,2,13x18x9 cm,2023-01-01,2024-01-01,SGP7JN,"X0Q,ESP",Blue/Medium,Store,2,30 Days,No,Location_EDODD,Automated,5,img_JGKHV.jpg
SYIYY1ZS,Laptop,Home Appliances,Product_SB2LC,196.57,65,Supplier_9PB,FQMIH@supplier.com,2,15x17x13 cm,2023-03-15,2024-01-01,QBU3DA,"8QV,JH5",Red/Small,Online,4,Exchange Only,Yes,Location_B5UGG,Automated,1,img_4OX8Y.jpg
SK5VEYCU,Monitor,Clothing,Product_BNHWA,482.93,72,Supplier_QH0,A988H@supplier.com,3,10x5x17 cm,2023-03-15,2024-01-01,F9068I,"68R,OCA",Blue/Medium,Store,5,30 Days,No,Location_IPGKG,Manual,4,img_JMMQT.jpg
YXU8CX28,Monitor,Clothing,Product_ONOV8,255.5,2,Supplier_R0E,WSDGN@supplier.com,1,18x8x13 cm,2023-03-15,2024-01-01,5ST8AC,"LC5,ZAQ",Red/Small,Online,2,Exchange Only,Yes,Location_AHMEW,Automated,5,img_MNC0X.jpg
2ZFLHEG3,Smartphone,Electronics,Product_VZCRN,187.34,90,Supplier_T5R,MNDGC@supplier.com,3,14x9x10 cm,2023-07-30,2025-01-01,V1STRN,"BE6,JXC",Green/Large,Both,2,Exchange Only,Yes,Location_YS8U1,Manual,2,img_I69D9.jpg
MJ1K732B,Laptop,Home Appliances,Product_I0HYT,443.48,88,Supplier_Y8T,KCMOX@supplier.com,2,18x9x9 cm,2023-07-30,2026-01-01,YFOSFI,"GQ3,IHK",Red/Small,Store,1,30 Days,Yes,Location_MZUCV,Automated,1,img_8OT6B.jpg
VH0NZRHY,Laptop,Electronics,Product_LBNWB,257.21,36,Supplier_6LY,QDA8W@supplier.com,3,15x17x9 cm,2023-03-15,2025-01-01,2CL9R6,"9UL,KQ1",Red/Small,Online,1,30 Days,No,Location_WIE94,Automated,5,img_2MS5X.jpg
R3R1GKKM,Headphones,Electronics,Product_BSNWR,305.74,78,Supplier_YW7,3FOVZ@supplier.com,2,5x5x9 cm,2023-01-01,2024-01-01,72TZB8,"6RQ,VYW",Red/Small,Online,4,Exchange Only,No,Location_NYYB5,Manual,3,img_8JSUE.jpg
2JQUZMGW,Headphones,Electronics,Product_MGY00,321.69,45,Supplier_XCW,5U1P9@supplier.com,1,9x10x13 cm,2023-01-01,2025-01-01,J7D5MF,"NB2,LHV",Green/Large,Online,3,30 Days,Yes,Location_OED36,Manual,4,img_XJKT2.jpg
9UO3GM2G,Monitor,Clothing,Product_1IDB0,454.94,69,Supplier_QQ4,GMID7@supplier.com,3,14x14x18 cm,2023-01-01,2025-01-01,VGW0AO,"V8R,G40",Red/Small,Store,2,No Returns,No,Location_AOSEX,Automated,5,img_NVJ23.jpg
3IPVTBN0,Headphones,Electronics,Product_A36CK,441.09,45,Supplier_X39,D3YI2@supplier.com,2,19x7x6 cm,2023-03-15,2025-01-01,CH8QEX,"3UY,VA4",Green/Large,Store,3,No Returns,Yes,Location_BYHB7,Manual,1,img_MQ5Z9.jpg
BWD39YCJ,Laptop,Home Appliances,Product_7NCN8,310.45,8,Supplier_DTN,FJ029@supplier.com,3,15x19x7 cm,2023-03-15,2025-01-01,06HXEK,"OWS,AK9",Green/Large,Online,3,No Returns,Yes,Location_JFW2J,Automated,3,img_NQXY1.jpg
MN28VO55,Smartphone,Home Appliances,Product_XFZ3U,124.36,35,Supplier_J3V,D81EK@supplier.com,3,13x11x18 cm,2023-03-15,2026-01-01,FJX65G,"2SN,IBV",Red/Small,Online,5,Exchange Only,No,Location_G07NM,Automated,5,img_P5DU2.jpg
7IC4FWSI,Headphones,Home Appliances,Product_F8TH4,448.74,38,Supplier_V7S,2QKK5@supplier.com,3,19x14x12 cm,2023-03-15,2026-01-01,5KJLLO,"8I9,YCE",Red/Small,Store,4,No Returns,No,Location_EOO8V,Automated,3,img_PTSGV.jpg
LX40K7E3,Smartphone,Clothing,Product_C1YRQ,246.6,50,Supplier_SPP,YCJY9@supplier.com,3,16x6x8 cm,2023-07-30,2026-01-01,DWH2VF,"2TO,UF1",Blue/Medium,Store,5,No Returns,Yes,Location_6Y7PG,Manual,3,img_3RVMH.jpg
ZSL1O6T4,Headphones,Clothing,Product_H6WJJ,286.85,39,Supplier_9E0,WBS5A@supplier.com,2,13x15x17 cm,2023-07-30,2026-01-01,MAFALI,"42B,FY9",Blue/Medium,Online,4,Exchange Only,No,Location_812MX,Manual,1,img_OLVZH.jpg
IF2SVBBU,Monitor,Electronics,Product_TB4HC,13.77,64,Supplier_GVE,8ZPI9@supplier.com,1,10x6x20 cm,2023-03-15,2025-01-01,C5U8EQ,"CQS,IDR",Red/Small,Store,2,Exchange Only,Yes,Location_IRGLB,Manual,5,img_436IR.jpg
5RV06Y7I,Smartphone,Electronics,Product_H7F29,21.93,32,Supplier_XVI,XYEQF@supplier.com,3,5x8x19 cm,2023-03-15,2026-01-01,UQFY6M,"GPK,H76",Blue/Medium,Store,3,30 Days,Yes,Location_RLHCH,Manual,1,img_UWQP7.jpg
AEQ4JWX3,Smartphone,Clothing,Product_Y10Z6,287.02,98,Supplier_1PA,7VLVU@supplier.com,1,14x10x15 cm,2023-07-30,2024-01-01,ORCK6G,"5LK,JM1",Red/Small,Online,3,30 Days,No,Location_DNJ0U,Manual,4,img_NINNW.jpg
C8MCJKFO,Laptop,Clothing,Product_2QWE5,244.32,85,Supplier_PZ7,V3UD8@supplier.com,3,14x17x20 cm,2023-07-30,2025-01-01,JHP834,"5A0,PRB",Green/Large,Online,2,Exchange Only,No,Location_BZNPB,Automated,4,img_XI9EX.jpg
Q427PIXV,Laptop,Electronics,Product_QLQ2C,429.33,97,Supplier_HT9,5E658@supplier.com,3,16x17x11 cm,2023-01-01,2024-01-01,NPWEUK,"ZIB,789",Green/Large,Store,5,Exchange Only,No,Location_9UCZN,Manual,4,img_1XYKY.jpg
0PHS6X78,Headphones,Clothing,Product_5YJZZ,58.18,57,Supplier_9B7,8YOFD@supplier.com,2,16x7x17 cm,2023-03-15,2026-01-01,BP8BNF,"GWB,WZB",Red/Small,Store,5,No Returns,No,Location_C8S4D,Automated,4,img_FAX1A.jpg
EXUPBZF7,Laptop,Home Appliances,Product_H32AR,258.58,32,Supplier_SGL,YT0FV@supplier.com,2,12x7x8 cm,2023-01-01,2025-01-01,WAP2K9,"6A0,L39",Red/Small,Online,3,30 Days,Yes,Location_ET4GT,Automated,1,img_Z40IB.jpg
3IOPU5RW,Smartphone,Electronics,Product_4ZLQR,224.8,34,Supplier_J5Z,5C9Y0@supplier.com,3,9x9x13 cm,2023-01-01,2024-01-01,BH9AOJ,"DN1,K29",Red/Small,Online,5,Exchange Only,No,Location_QUYJO,Automated,5,img_XVGT6.jpg
Y3Q88SFA,Laptop,Electronics,Product_7GMVR,172.85,25,Supplier_7AK,UKBJV@supplier.com,2,7x13x20 cm,2023-07-30,2025-01-01,2R5933,"S03,4OG",Green/Large,Both,4,Exchange Only,Yes,Location_GXVJF,Automated,2,img_GGKHY.jpg
2TN5GZSC,Monitor,Clothing,Product_T4MDG,243.92,87,Supplier_ENZ,GK3OG@supplier.com,2,20x16x6 cm,2023-01-01,2024-01-01,A7G54R,"T7X,GJY",Green/Large,Online,2,Exchange Only,No,Location_K0OL8,Automated,2,img_F43FU.jpg
HJ7QPVQC,Laptop,Electronics,Product_MH44L,155.1,21,Supplier_NR7,CC5PD@supplier.com,3,20x17x17 cm,2023-07-30,2025-01-01,6SR256,"G8G,CBB",Red/Small,Store,3,Exchange Only,No,Location_796MZ,Manual,3,img_IZ27Z.jpg
ZP1UGTN0,Laptop,Home Appliances,Product_JDL2W,333.71,40,Supplier_EL6,19XGF@supplier.com,1,12x13x6 cm,2023-03-15,2024-01-01,5ASYH4,"5PI,VQA",Green/Large,Online,3,30 Days,No,Location_22609,Manual,5,img_DQOLJ.jpg
878LG8D1,Smartphone,Home Appliances,Product_TUZ03,434.71,21,Supplier_POO,CNYI1@supplier.com,3,10x7x15 cm,2023-01-01,2024-01-01,DQL671,"6C2,Y8A",Green/Large,Online,2,No Returns,Yes,Location_66QWE,Manual,2,img_I2YQP.jpg
4KLM5L9N,Laptop,Home Appliances,Product_BWBJP,344.13,69,Supplier_X86,PMQIP@supplier.com,3,11x16x15 cm,2023-07-30,2025-01-01,466X5U,"LP6,G05",Red/Small,Online,1,30 Days,Yes,Location_ZT8CF,Manual,5,img_3UH9B.jpg
MGVK2A8H,Laptop,Clothing,Product_TESNF,213.21,37,Supplier_BLQ,8WFTC@supplier.com,3,19x5x10 cm,2023-07-30,2026-01-01,G468MU,"0Y5,0Q7",Green/Large,Store,3,No Returns,No,Location_OPDU1,Manual,4,img_72GC3.jpg
261Z1DOH,Headphones,Home Appliances,Product_TM74H,423.68,27,Supplier_13S,2A2VO@supplier.com,1,18x5x18 cm,2023-07-30,2025-01-01,0Y1KHW,"XOD,91S",Blue/Medium,Online,4,No Returns,No,Location_ESIG6,Manual,4,img_T8H99.jpg
5WA1NTML,Smartphone,Clothing,Product_JI7HX,412.05,33,Supplier_B3X,XOBI3@supplier.com,2,18x6x11 cm,2023-07-30,2025-01-01,OLGXZL,"4FM,KT2",Green/Large,Online,5,No Returns,Yes,Location_HBGTJ,Automated,2,img_YYLLN.jpg
OVB2KYV6,Headphones,Home Appliances,Product_YRSHD,308.82,10,Supplier_8XH,EETHM@supplier.com,2,16x14x8 cm,2023-07-30,2026-01-01,I5A19B,"BU8,KWD",Blue/Medium,Both,3,Exchange Only,No,Location_PU4CN,Manual,3,img_FOWSO.jpg
Z2PKH5KA,Monitor,Electronics,Product_FJGW2,492.69,82,Supplier_3YF,0A92R@supplier.com,1,14x12x14 cm,2023-07-30,2024-01-01,P42H9R,"G2L,4U6",Red/Small,Both,4,Exchange Only,No,Location_89GUJ,Manual,5,img_EPFW6.jpg
S47GMI1C,Monitor,Home Appliances,Product_2PA6T,449.6,10,Supplier_YAW,7KB23@supplier.com,2,19x20x10 cm,2023-07-30,2025-01-01,CQST7Y,"JVF,FF2",Blue/Medium,Both,2,30 Days,No,Location_KEGD7,Manual,4,img_5JOK4.jpg
SUWZB658,Smartphone,Home Appliances,Product_J166I,490.61,47,Supplier_CMH,WTIJC@supplier.com,3,9x6x20 cm,2023-07-30,2025-01-01,IITZAL,"F1H,5MH",Blue/Medium,Online,1,No Returns,Yes,Location_ALJJB,Automated,3,img_LXUKX.jpg
NNY0P6PQ,Smartphone,Electronics,Product_82TFM,114.02,20,Supplier_YOY,QOHOV@supplier.com,1,12x13x16 cm,2023-03-15,2025-01-01,NOSLFO,"DKU,R1O",Green/Large,Store,5,No Returns,No,Location_53VIP,Manual,2,img_QNDDX.jpg
DPQP1J10,Laptop,Home Appliances,Product_0Z5JS,184.21,43,Supplier_0ZQ,32FAJ@supplier.com,3,17x7x15 cm,2023-07-30,2026-01-01,UXJUZ3,"B74,N3S",Red/Small,Store,1,No Returns,Yes,Location_ZEPIJ,Manual,1,img_4UQZI.jpg
M96M5EC4,Monitor,Clothing,Product_PQUO1,43.05,73,Supplier_T36,JI5K8@supplier.com,1,9x13x5 cm,2023-01-01,2024-01-01,Q4MJBU,"KAJ,W2Q",Red/Small,Store,3,30 Days,Yes,Location_40LTN,Manual,1,img_R40EE.jpg
GGF330L4,Headphones,Clothing,Product_OKU29,72.77,71,Supplier_22P,959YH@supplier.com,1,17x9x14 cm,2023-01-01,2024-01-01,GGDK6W,"U3R,W59",Green/Large,Both,1,No Returns,Yes,Location_2LOTA,Manual,1,img_O8V92.jpg
3BLR0VZS,Monitor,Home Appliances,Product_P1SUZ,410.97,52,Supplier_IG7,V1ZEM@supplier.com,3,7x7x20 cm,2023-07-30,2025-01-01,QXCFGC,"NIX,W3P",Red/Small,Both,1,Exchange Only,No,Location_B1HD7,Manual,2,img_TFBMJ.jpg
9WCINN91,Headphones,Clothing,Product_LYO0C,490.74,3,Supplier_F77,TZTU8@supplier.com,3,12x18x19 cm,2023-03-15,2026-01-01,KMJMJH,"N1P,PJ9",Red/Small,Online,5,30 Days,No,Location_8ANAP,Automated,1,img_84N1E.jpg
S998TOJH,Headphones,Clothing,Product_1OL4T,108.85,74,Supplier_SBL,8JN8Z@supplier.com,2,14x20x16 cm,2023-03-15,2025-01-01,PITFM3,"8Q8,8D7",Green/Large,Both,1,No Returns,Yes,Location_EUY04,Manual,2,img_LYESW.jpg
RLX6BBHD,Headphones,Electronics,Product_SS76X,97.8,88,Supplier_0BB,W4EF3@supplier.com,1,13x17x7 cm,2023-01-01,2025-01-01,SHWN4C,"F67,726",Red/Small,Online,3,No Returns,Yes,Location_8E4E2,Automated,1,img_4EPBW.jpg
RSK4KIN5,Smartphone,Clothing,Product_8J741,83.5,92,Supplier_UGG,YNMB0@supplier.com,1,14x16x7 cm,2023-03-15,2026-01-01,FYP00Q,"HF2,ZYB",Blue/Medium,Store,4,30 Days,Yes,Location_P5XNB,Manual,3,img_XN6ZR.jpg
MW9XGJ05,Headphones,Electronics,Product_TA93S,273.03,96,Supplier_5C9,Q1Y0H@supplier.com,2,6x7x15 cm,2023-07-30,2026-01-01,7XU3X3,"WBK,JA6",Green/Large,Both,2,No Returns,No,Location_Z8ZVB,Automated,4,img_A4BJR.jpg
EL0Q38EF,Laptop,Home Appliances,Product_36BCY,475.49,79,Supplier_8I6,FNY48@supplier.com,3,13x12x12 cm,2023-07-30,2026-01-01,NFL496,"I49,OPP",Blue/Medium,Store,4,Exchange Only,Yes,Location_2DBN5,Manual,5,img_HKOXK.jpg
D2KCI6QZ,Smartphone,Electronics,Product_140LH,51.72,36,Supplier_Q9S,KW131@supplier.com,1,6x16x15 cm,2023-01-01,2026-01-01,KC5IF9,"185,D1B",Red/Small,Both,4,30 Days,No,Location_32KZT,Manual,2,img_J7REK.jpg
BW4DQL8F,Smartphone,Home Appliances,Product_5RFE5,453.07,34,Supplier_WC4,W8I1T@supplier.com,3,15x17x5 cm,2023-03-15,2025-01-01,XOZS11,"R3W,SB7",Green/Large,Store,3,No Returns,No,Location_RI5TX,Manual,1,img_NMLQV.jpg
TMG84UTX,Smartphone,Electronics,Product_6GURX,489.03,15,Supplier_R44,UAK0B@supplier.com,1,7x17x17 cm,2023-07-30,2025-01-01,0AMPAI,"SVT,HP3",Blue/Medium,Both,2,No Returns,No,Location_EFODS,Automated,5,img_UM56T.jpg
5042ARGV,Laptop,Clothing,Product_VXQ1R,399.47,44,Supplier_BHZ,LNJJ7@supplier.com,3,5x19x13 cm,2023-07-30,2024-01-01,MVW7SN,"S1K,2AU",Green/Large,Store,1,Exchange Only,No,Location_EULEC,Automated,5,img_M147S.jpg
HRM9L9NX,Smartphone,Home Appliances,Product_RU2HJ,63.35,4,Supplier_2N9,Q14TN@supplier.com,1,20x20x16 cm,2023-07-30,2025-01-01,7LV1YH,"8YF,DY1",Blue/Medium,Both,5,No Returns,No,Location_IOGH3,Automated,2,img_1FOPS.jpg
XYYFYOF7,Headphones,Home Appliances,Product_SBQJI,275.59,20,Supplier_TM4,06O2B@supplier.com,3,12x17x9 cm,2023-03-15,2024-01-01,QOAILZ,"ZZN,OT1",Green/Large,Store,3,30 Days,No,Location_ZWAV1,Automated,4,img_MMBRP.jpg
0Z3782TR,Laptop,Clothing,Product_WQY61,54.61,91,Supplier_CP7,3ZJ0B@supplier.com,3,16x8x19 cm,2023-01-01,2025-01-01,6IG1U3,"I1G,592",Red/Small,Store,2,No Returns,No,Location_W1QHF,Automated,3,img_B18H4.jpg
6C3HFW6W,Headphones,Electronics,Product_06Y4I,484.27,59,Supplier_DJ6,3L5GD@supplier.com,1,5x5x11 cm,2023-07-30,2026-01-01,B1AMY0,"50V,XKB",Blue/Medium,Store,3,Exchange Only,Yes,Location_S924J,Automated,5,img_LT0ZA.jpg
2A598M6M,Headphones,Electronics,Product_5C81C,490.47,77,Supplier_5KH,YBXS9@supplier.com,2,11x5x13 cm,2023-01-01,2026-01-01,P2TXIS,"R7R,D2Y",Blue/Medium,Online,2,No Returns,No,Location_YGCII,Manual,3,img_R8P3Y.jpg
8ZQYJ6DM,Laptop,Home Appliances,Product_KPU4G,311.97,43,Supplier_69R,9KMDV@supplier.com,3,14x20x11 cm,2023-03-15,2025-01-01,GFV0FY,"TMN,71S",Red/Small,Online,2,No Returns,No,Location_JMZYI,Automated,3,img_X8LM5.jpg
46Y20WPC,Laptop,Electronics,Product_88GAO,191.17,25,Supplier_2FM,D9UPP@supplier.com,3,15x20x13 cm,2023-07-30,2024-01-01,G076RD,"Z0E,4NB",Red/Small,Online,2,Exchange Only,Yes,Location_QMDRP,Automated,5,img_5CIGF.jpg
SO2JKHO7,Headphones,Electronics,Product_OOIW7,149.7,31,Supplier_0VQ,Z5GYX@supplier.com,2,17x9x8 cm,2023-03-15,2025-01-01,59NQVD,"TAP,RAM",Blue/Medium,Online,3,No Returns,Yes,Location_9RUO5,Manual,3,img_H50SX.jpg
WR39RJN0,Laptop,Clothing,Product_PQMK2,278.36,56,Supplier_QF9,FURTU@supplier.com,3,19x19x15 cm,2023-01-01,2024-01-01,KOTGJS,"UCF,WJU",Blue/Medium,Both,1,30 Days,No,Location_40BRC,Manual,1,img_7XBZF.jpg
U2HYQPG3,Smartphone,Electronics,Product_QVO7Y,57.07,2,Supplier_8UR,O9D5E@supplier.com,3,18x19x16 cm,2023-03-15,2024-01-01,6S930T,"S68,7RX",Blue/Medium,Both,5,Exchange Only,No,Location_35A4J,Manual,4,img_BMP0W.jpg
6EP4V08N,Headphones,Clothing,Product_36ZDI,46.17,36,Supplier_6VG,AT6I8@supplier.com,3,18x5x12 cm,2023-03-15,2024-01-01,HDWU8Q,"9DI,CO6",Red/Small,Online,2,Exchange Only,No,Location_493EH,Automated,4,img_VF9TV.jpg
MPBWRI4U,Headphones,Home Appliances,Product_UCRP9,389.69,96,Supplier_6O3,J0AG4@supplier.com,3,6x11x17 cm,2023-01-01,2025-01-01,F5J9F1,"EFU,BXS",Blue/Medium,Both,3,Exchange Only,Yes,Location_OC5OA,Automated,1,img_930WV.jpg
DF7UCX48,Smartphone,Home Appliances,Product_B5RMB,312.02,47,Supplier_R0K,CB0C4@supplier.com,3,12x6x16 cm,2023-07-30,2024-01-01,H53FAY,"KAM,55X",Blue/Medium,Store,5,Exchange Only,No,Location_00UTK,Automated,2,img_YUULL.jpg
NHY7AAPU,Laptop,Clothing,Product_S6JBI,240.61,67,Supplier_L8E,5FGG4@supplier.com,1,13x19x18 cm,2023-01-01,2025-01-01,ZM7NM9,"5FN,J0U",Blue/Medium,Both,1,No Returns,No,Location_VQG7L,Automated,5,img_1XY8O.jpg
P23JDDJU,Laptop,Electronics,Product_DQZWB,284.61,63,Supplier_SMP,7VQ3O@supplier.com,3,18x17x19 cm,2023-07-30,2025-01-01,2PGB1E,"4SR,15X",Green/Large,Both,5,30 Days,Yes,Location_G63D0,Manual,5,img_6V4YB.jpg
INV1SM3P,Monitor,Home Appliances,Product_NL4M5,178.91,76,Supplier_T4V,RNZ6A@supplier.com,1,16x14x11 cm,2023-07-30,2025-01-01,BSEZEE,"F9M,F21",Red/Small,Online,1,Exchange Only,Yes,Location_18GR9,Manual,5,img_ZG4OA.jpg
AJVAKETF,Monitor,Home Appliances,Product_T1IDW,318.27,75,Supplier_SK5,W4QWR@supplier.com,3,6x6x10 cm,2023-01-01,2025-01-01,1N1ID1,"NF0,5A0",Red/Small,Store,2,Exchange Only,Yes,Location_3AGB8,Manual,3,img_4O7Y5.jpg
5W9C318D,Laptop,Clothing,Product_HMZAQ,300.67,54,Supplier_DR3,WRA7K@supplier.com,3,16x20x13 cm,2023-03-15,2026-01-01,4JGN67,"A53,LQN",Blue/Medium,Online,2,30 Days,No,Location_5UQX9,Manual,4,img_KW2NG.jpg
XMGPK01Z,Monitor,Electronics,Product_IP5EY,25.0,47,Supplier_SPP,P8AZ2@supplier.com,1,11x10x16 cm,2023-03-15,2025-01-01,3MEG2U,"MPC,6MO",Red/Small,Online,5,30 Days,No,Location_71NMS,Automated,4,img_FIBLE.jpg
QFEIM51W,Laptop,Electronics,Product_QTZPK,482.41,95,Supplier_4EW,XZ9D9@supplier.com,3,11x9x6 cm,2023-01-01,2024-01-01,DFG0BS,"03H,PRJ",Green/Large,Online,5,Exchange Only,No,Location_7A1DY,Automated,4,img_TQS5D.jpg
XGM1E8MD,Monitor,Clothing,Product_8RE9P,414.81,74,Supplier_DHV,CM931@supplier.com,1,15x12x8 cm,2023-01-01,2025-01-01,OHNA8Y,"DAL,QD7",Blue/Medium,Store,3,Exchange Only,No,Location_T7590,Automated,5,img_36OQ6.jpg
SU5VZO0E,Monitor,Clothing,Product_VDRYV,134.24,42,Supplier_HHH,U2V9T@supplier.com,2,18x10x20 cm,2023-03-15,2025-01-01,T3811M,"YS7,5F5",Green/Large,Store,2,30 Days,No,Location_A1ZZG,Manual,1,img_POGDB.jpg
5LBTLG42,Smartphone,Electronics,Product_W6JPW,395.22,21,Supplier_QDJ,Q106Z@supplier.com,2,16x8x11 cm,2023-07-30,2025-01-01,8F3CPI,"RXV,CG1",Green/Large,Both,1,Exchange Only,Yes,Location_WLXI1,Automated,4,img_PNRJM.jpg
YY4O9PIU,Monitor,Electronics,Product_CG3BL,465.09,93,Supplier_Y94,EJ1MP@supplier.com,3,9x20x17 cm,2023-01-01,2024-01-01,UB2F8I,"CRQ,S4A",Blue/Medium,Online,2,No Returns,No,Location_2XOFE,Automated,1,img_5R0DC.jpg
MK2PGMO3,Headphones,Clothing,Product_TJFED,275.6,18,Supplier_2RJ,KKUDU@supplier.com,1,18x11x15 cm,2023-01-01,2025-01-01,SD6TMZ,"FW7,J5J",Green/Large,Store,1,30 Days,Yes,Location_MYJES,Automated,3,img_5YED1.jpg
RUIY7E15,Laptop,Electronics,Product_Q5FP3,226.02,99,Supplier_WMG,EOR0W@supplier.com,2,19x6x11 cm,2023-03-15,2025-01-01,4ZCYO7,"5F7,3XG",Green/Large,Online,1,Exchange Only,Yes,Location_C2O2P,Automated,4,img_81D1G.jpg
OGPYT5H7,Smartphone,Home Appliances,Product_IURQ0,247.14,95,Supplier_J0I,WC8Q9@supplier.com,2,10x5x20 cm,2023-07-30,2025-01-01,BYSC77,"U9H,VDY",Red/Small,Both,3,30 Days,No,Location_NEC3H,Automated,1,img_4TTDQ.jpg
H35S13CS,Laptop,Home Appliances,Product_PL8J5,178.82,1,Supplier_Y8T,LMA59@supplier.com,2,19x16x20 cm,2023-07-30,2024-01-01,F1ODEN,"4Q3,PCM",Red/Small,Online,3,30 Days,Yes,Location_Z3B2L,Automated,3,img_ZH92W.jpg
TB0QXZC8,Laptop,Electronics,Product_Z7SFS,39.71,75,Supplier_3U8,15Y7C@supplier.com,1,18x8x8 cm,2023-07-30,2026-01-01,GAL5SN,"6LS,874",Green/Large,Both,5,Exchange Only,Yes,Location_PV0XP,Automated,1,img_E4WR7.jpg
MG0NGLPU,Laptop,Clothing,Product_HP6PH,70.48,29,Supplier_QSL,KEGAA@supplier.com,1,17x5x8 cm,2023-07-30,2025-01-01,30Q7EU,"5K6,BHO",Green/Large,Store,4,No Returns,No,Location_OZAGP,Automated,1,img_604TH.jpg
1DPYGZJQ,Headphones,Electronics,Product_VY86G,152.89,57,Supplier_SDD,GXHXH@supplier.com,1,5x6x17 cm,2023-07-30,2025-01-01,8WYLHF,"QSF,7CW",Red/Small,Both,4,No Returns,Yes,Location_EMLZ5,Automated,4,img_BLONX.jpg
