Order ID,Tracking ID,Shipment Mode,Shipping Address,Delivery Date,Order Value,Product Description,Shipment Status,Order Total,Product ID,Return Status,Estimated Delivery Date,Customs Clearance Status,Tracking Events,Shipment Cost
84CWN9FODM,AS2HPNJ9,Sea,"DN1RWPJGP1 Street, City, Country",2023-12-15,326.72,Product_REH32,Shipped,760.51,Q610NWMQ,Returned,2023-12-20,Pending,Event_CZBMU,28.3
X5T6QP1R92,P6NBR3NL,Air,"4P43OZA5AF Street, City, Country",2023-12-20,59.28,Product_80VKF,Shipped,137.63,P5OKL5JX,Not Returned,2023-12-10,Pending,Event_Y37UV,38.78
J9OJHCKIM3,2ZJNJ4IM,Air,"81CDLACDHM Street, City, Country",2023-12-15,312.76,Product_3LNED,Delivered,745.98,7BEW8EO6,Returned,2023-12-10,Cleared,Event_GDCFJ,10.61
HBJQQQKTFA,4OYAKLPR,Sea,"JP5HXN74UX Street, City, Country",2023-12-20,305.65,Product_7XUMI,Shipped,743.39,NALRVLOK,Not Returned,2023-12-20,Pending,Event_6KPPK,20.18
HO5QMNS3AS,3AGLR5BX,Air,"6O6QNBQVRN Street, City, Country",2023-12-10,485.83,Product_HGP2I,Shipped,545.84,4UVK9RK9,Not Returned,2023-12-15,Pending,Event_SI5JF,30.36
A1X34L0VB0,BC7UR5CS,Land,"F08RN8PRNA Street, City, Country",2023-12-15,197.26,Product_LQ03Q,In Transit,218.91,WRFNP8S3,Not Returned,2023-12-10,Cleared,Event_OE5R5,31.63
MJD6R3UVTW,LMA3MTD1,Land,"ED0BZLP66S Street, City, Country",2023-12-15,204.0,Product_NYMNA,Shipped,478.78,KTXUQH4M,Not Returned,2023-12-15,Cleared,Event_NK5LH,31.69
1JZB6UJVF5,5KVF7EBR,Sea,"6YAJN7YKUH Street, City, Country",2023-12-20,124.2,Product_BWMBV,Shipped,458.36,YD8SHVKS,Returned,2023-12-15,Cleared,Event_ZGIWD,20.76
JFUWW39W02,Y89U5HAD,Sea,"LTHR8GFWWU Street, City, Country",2023-12-20,373.49,Product_UQKR8,Shipped,406.3,UL9LKTN8,Returned,2023-12-15,Cleared,Event_XT23Q,13.8
V73EQ7NXKL,3ZYWN7VR,Sea,"NXFDPPC46M Street, City, Country",2023-12-15,133.1,Product_ZZ2KE,In Transit,445.35,VA59K3H9,Returned,2023-12-10,Cleared,Event_2GMKD,12.59
P7AOE4G0QF,VSLD8O3B,Land,"SJ0VGKDFB2 Street, City, Country",2023-12-10,261.76,Product_9PVIA,In Transit,603.47,5BS6XTZQ,Returned,2023-12-20,Pending,Event_K4Y1D,34.8
W8DPFXKOJK,B99O6Z2T,Sea,"UUF8FZ1PPH Street, City, Country",2023-12-10,163.96,Product_H0O89,Delivered,481.97,NV9FBJQE,Returned,2023-12-20,Cleared,Event_FITIM,23.51
HJ55FRBM4I,XS84ZQ27,Sea,"GGRB07EID5 Street, City, Country",2023-12-20,390.55,Product_O1ZUI,Shipped,698.84,EFBQ8XZ2,Returned,2023-12-10,Cleared,Event_IC52U,40.54
QR231RXB8G,WWXK5QOB,Sea,"WMTQFNBWT0 Street, City, Country",2023-12-20,185.37,Product_V1W3I,Delivered,615.82,EMZGS06H,Returned,2023-12-20,Cleared,Event_QUZHN,33.58
V4E74NC1Z5,F9FCPVEH,Land,"XHYJEFCRKY Street, City, Country",2023-12-15,353.85,Product_PD87J,Delivered,998.71,FFA5A2O6,Not Returned,2023-12-20,Cleared,Event_51MTL,25.81
XDNJSYDVCF,UW22LSWS,Sea,"I0GS34WYZG Street, City, Country",2023-12-20,87.55,Product_KM7X4,Shipped,244.86,2G4LT5C9,Not Returned,2023-12-15,Cleared,Event_GCNAZ,46.33
9ST2DX9FIT,WFPVTGGI,Sea,"CO6S6YEGJT Street, City, Country",2023-12-10,153.08,Product_1QP6H,Shipped,743.96,MHZ33JZD,Not Returned,2023-12-20,Cleared,Event_182WC,32.85
PBTAP7T2W5,TXJBBKFM,Land,"CPBHEADTO3 Street, City, Country",2023-12-15,166.59,Product_72W1P,Delivered,596.86,QS1964W5,Returned,2023-12-10,Cleared,Event_4QMX0,13.21
0OJKBXZQTL,D9CNH8H4,Land,"PEVR26YYRD Street, City, Country",2023-12-10,96.37,Product_YMRW5,In Transit,554.14,KDT1BAAX,Returned,2023-12-15,Pending,Event_W878P,12.83
T3M3TIFKQM,XU4K44YW,Sea,"8K6M8R3XFB Street, City, Country",2023-12-10,299.18,Product_1R3WA,In Transit,440.52,Q87C0FG3,Not Returned,2023-12-15,Cleared,Event_YO5QO,43.74
CFUSZ65X0T,V4PP6X00,Land,"7FB6CNXSK1 Street, City, Country",2023-12-20,371.28,Product_4YLK5,Shipped,443.01,L9YTDB0L,Returned,2023-12-10,Pending,Event_NOTDP,25.37
2OT1TCDK6R,KWUH6DG3,Land,"5PZVY0FTRQ Street, City, Country",2023-12-20,95.51,Product_LSP0J,Delivered,260.1,SMSM04OC,Returned,2023-12-15,Pending,Event_25FKR,17.18
DIDN5PDWC7,DJRGS1UG,Air,"8SOJIRDW4W Street, City, Country",2023-12-15,271.69,Product_ZLK6U,Shipped,826.34,NB7Y21KH,Returned,2023-12-10,Cleared,Event_RG0FW,24.48
W8F8RVP50N,6DO4VCIT,Sea,"Y5DXUKNRD3 Street, City, Country",2023-12-15,114.85,Product_BTORQ,In Transit,295.82,QSWJOD4W,Returned,2023-12-20,Pending,Event_ATXJO,20.06
CMULQNCFHQ,Q98PBVOB,Air,"UZTZ1F7W5A Street, City, Country",2023-12-15,316.48,Product_CPJHS,Delivered,132.43,KBU12IY6,Returned,2023-12-15,Pending,Event_9QYI5,41.7
WVJ0MTC1A0,2MI5AYNI,Land,"YIXLEGTCC0 Street, City, Country",2023-12-20,99.17,Product_FU278,In Transit,560.51,8MMIRH9H,Not Returned,2023-12-15,Pending,Event_QL9D9,24.15
HIVQV68FOI,EI0YX7B4,Air,"ZWAYEOU7TY Street, City, Country",2023-12-10,251.99,Product_BRESW,Shipped,94.85,7A6CYGB8,Not Returned,2023-12-20,Pending,Event_YIYZO,29.62
YH3BURYYV1,O06Z5L8M,Air,"86C3PHX2XV Street, City, Country",2023-12-15,158.51,Product_9L8IY,Delivered,294.48,PUWJQR8G,Not Returned,2023-12-10,Cleared,Event_KCNTR,11.72
05WFDXCM3G,MAF8PKH7,Air,"I3PTVT3J5M Street, City, Country",2023-12-15,369.29,Product_GK2QH,Shipped,812.86,MISN5NL7,Not Returned,2023-12-20,Pending,Event_DIMK5,19.75
KXPJHD08Q8,SB9MXD5B,Land,"P8IB1UPA9G Street, City, Country",2023-12-15,237.59,Product_HHVTG,In Transit,288.92,IV9YWJGJ,Not Returned,2023-12-20,Cleared,Event_8BRJE,42.62
ATATWQBVMK,Z9MA50MY,Sea,"HEU19547LW Street, City, Country",2023-12-15,381.71,Product_TAFGX,Delivered,883.84,P7B3DTXP,Not Returned,2023-12-15,Pending,Event_QV5BK,12.39
SBE2DX0A6V,HUVH0SZ5,Air,"JVLLY57ORD Street, City, Country",2023-12-20,365.73,Product_12XFJ,Delivered,616.33,8PPPYZ8Y,Returned,2023-12-20,Pending,Event_8PCYR,30.91
ITKNRYK0M3,QXI2JYT6,Sea,"7UHXAY5SJQ Street, City, Country",2023-12-10,242.3,Product_4RPXG,Delivered,808.81,7BRA56CC,Returned,2023-12-20,Cleared,Event_6QACL,42.43
BACXOILYPT,M4QNQH5D,Air,"UZT0SRUA6V Street, City, Country",2023-12-10,79.8,Product_IU7E4,Shipped,402.94,HGMU6Y0G,Not Returned,2023-12-15,Cleared,Event_E7U6V,48.45
S506GVK4XB,KYTMNVDP,Land,"8DH88TM831 Street, City, Country",2023-12-20,242.54,Product_FNLSP,Delivered,175.8,9HX2MREE,Not Returned,2023-12-20,Pending,Event_VJF6E,25.24
74883SEO8S,2PXRRFN5,Sea,"LCGFVZTQRH Street, City, Country",2023-12-20,424.35,Product_OEBQW,In Transit,770.78,KC972O74,Returned,2023-12-10,Pending,Event_4O5X7,27.02
2541FKE5N8,ND5EDA3R,Sea,"ECV17JKC9X Street, City, Country",2023-12-10,304.49,Product_SO4QG,In Transit,589.2,IEZ8SK6P,Not Returned,2023-12-15,Cleared,Event_CRCSM,25.36
76JX2L87DX,CQGCP9OV,Sea,"3RESZ7377V Street, City, Country",2023-12-20,395.61,Product_ZY4HJ,Shipped,698.7,0IB71983,Returned,2023-12-10,Cleared,Event_CBF6I,30.98
V9CTLATKKV,5CJUWKN8,Land,"QBYFK0X4WX Street, City, Country",2023-12-15,347.94,Product_KDDUZ,Delivered,626.72,TQB2AGDP,Returned,2023-12-20,Pending,Event_XK61A,39.64
73AKXQYWKL,RK4SSY6P,Air,"AD3YBHQ8FR Street, City, Country",2023-12-20,378.23,Product_XAHWX,Delivered,133.72,0GI1KSO4,Returned,2023-12-10,Pending,Event_DWH72,21.75
RFBG1ZEKG1,WAOP9AF1,Sea,"VLM2M682XL Street, City, Country",2023-12-20,393.34,Product_XETBW,Delivered,247.38,JP4GY9L9,Not Returned,2023-12-10,Cleared,Event_4EZPA,43.97
4UZPWV8CA2,7O04HWXL,Land,"6ZTN787RMY Street, City, Country",2023-12-10,457.93,Product_EDZNQ,In Transit,662.74,UBNU9BHR,Not Returned,2023-12-20,Pending,Event_KUKPJ,47.13
4XUGV7IWV6,0I0Y2Y1W,Sea,"AV41MVCKT5 Street, City, Country",2023-12-10,132.49,Product_P8EMW,Shipped,301.34,SOFWJXGH,Not Returned,2023-12-10,Cleared,Event_PHNMX,23.21
HA5YXRGHGO,3T05UVXU,Air,"WX7CR88NP6 Street, City, Country",2023-12-20,466.93,Product_930RC,In Transit,218.75,S2XWQVA4,Returned,2023-12-20,Cleared,Event_LA3VZ,28.5
WBYVIRGBRP,3JB6MRSZ,Air,"WFLNQCFXHB Street, City, Country",2023-12-15,193.3,Product_8A22N,Shipped,220.83,5HQFCJL4,Not Returned,2023-12-15,Pending,Event_6HRZ9,42.63
W9TQUN7GAS,M1181ULU,Sea,"G8CPXHLWS4 Street, City, Country",2023-12-10,470.26,Product_F515Z,Shipped,110.24,01L5D5XS,Not Returned,2023-12-15,Pending,Event_85CIT,45.58
G0XADAZP4A,NJHOBQYS,Air,"9KFBSZCRY1 Street, City, Country",2023-12-15,350.63,Product_H2TKM,In Transit,544.3,Z7AMDIO6,Returned,2023-12-20,Cleared,Event_DKOQ0,43.82
T80E4VRM9V,07D2BINE,Land,"MBDJ4YBJC6 Street, City, Country",2023-12-15,392.64,Product_LRR1T,Shipped,321.94,PVUMO8TO,Not Returned,2023-12-10,Pending,Event_8XY0P,16.14
XG2NGF46E9,JV9NWEZH,Air,"OQGM6X7XT9 Street, City, Country",2023-12-10,174.79,Product_9AHRU,Delivered,731.85,JXX6PHQI,Returned,2023-12-15,Cleared,Event_14HSB,33.08
1CYFX1ZL7D,Q4BGSB3Y,Land,"XWMHBII6TV Street, City, Country",2023-12-20,140.66,Product_WQ54K,Shipped,338.19,SJ1UL4OX,Not Returned,2023-12-10,Cleared,Event_5WJN8,16.48
7UDBR83678,15KK4WZ6,Air,"RFXGE3J9QP Street, City, Country",2023-12-15,299.33,Product_IJAHS,In Transit,333.71,847AMG4U,Not Returned,2023-12-20,Pending,Event_92DWY,21.66
ZQRYUTQIHQ,V1UZKNCM,Land,"7BXZQT8B74 Street, City, Country",2023-12-20,165.05,Product_DSLZI,Shipped,987.8,8ZILU1DF,Not Returned,2023-12-15,Pending,Event_X9VMU,37.68
B1MTH9Y2NF,W970PJJZ,Sea,"HUZRE22HWR Street, City, Country",2023-12-10,435.55,Product_4FPD7,In Transit,978.41,6ZLNDDI3,Not Returned,2023-12-15,Pending,Event_WWABM,41.2
CKHU34PO50,IV54ZYTJ,Air,"1PR14FKKUN Street, City, Country",2023-12-15,186.57,Product_DXVIS,Shipped,101.35,JDD9Y9H4,Returned,2023-12-20,Pending,Event_OW3JD,49.11
S55IYKJAPW,QVQVETZ4,Sea,"ALVA4NYNI7 Street, City, Country",2023-12-15,417.96,Product_45WA7,In Transit,104.68,9ONK7EHO,Returned,2023-12-15,Pending,Event_HV3LW,12.57
QQMQUIWQ0B,AKO4SBTB,Air,"3YVFK4OEOE Street, City, Country",2023-12-10,318.3,Product_VDT8S,In Transit,317.13,9TLZAOPS,Not Returned,2023-12-15,Pending,Event_BFRES,22.04
6ZSABPDBMZ,SN0UBN2Y,Air,"7PXSWFNS2I Street, City, Country",2023-12-15,491.31,Product_IC2AI,In Transit,344.3,YFWJ8N8O,Returned,2023-12-15,Pending,Event_CC8YR,33.17
CCSA9JT9JM,QE5MYI5P,Sea,"9PMVYO2K8A Street, City, Country",2023-12-20,476.89,Product_RIYQS,Delivered,878.63,BCM0OMIK,Returned,2023-12-15,Pending,Event_CRNRO,33.93
Z2SOL86Q7X,3BB0DGUE,Sea,"Z2KTDZ0N3X Street, City, Country",2023-12-20,382.73,Product_5UZDC,Shipped,72.4,50IYANAP,Not Returned,2023-12-10,Pending,Event_G9ZO4,43.98
ZYXLXPMV4H,XOE1WDSR,Land,"HT4DCUHWHX Street, City, Country",2023-12-20,162.74,Product_B3EPU,Shipped,341.16,QB2K5KDB,Not Returned,2023-12-20,Pending,Event_SI8Z8,16.5
YOXLRTQC3Q,S2AL067U,Sea,"O4S5SYZ5BS Street, City, Country",2023-12-15,183.71,Product_JAE5Y,Shipped,234.34,L3OFZU9C,Not Returned,2023-12-15,Cleared,Event_1Y7DS,32.2
TBE24SOZLF,Y2KW2R0W,Land,"A7CSLMDX2O Street, City, Country",2023-12-20,396.87,Product_F3T8H,Shipped,814.0,S7CLGGYE,Not Returned,2023-12-15,Pending,Event_SI1PX,40.05
Y2RUDQGLBM,B30B0ME7,Sea,"R8WOAT6S9M Street, City, Country",2023-12-15,224.48,Product_5FJCI,In Transit,347.17,T2SCM1S7,Not Returned,2023-12-15,Pending,Event_XLZA3,26.17
3J4GRKU6L7,BSKLC4J4,Air,"8ZU11J0K1H Street, City, Country",2023-12-20,130.16,Product_JX98D,In Transit,653.25,BJ2R8M95,Not Returned,2023-12-15,Cleared,Event_Q72XW,36.2
U5HG0GPGJ5,AKZ80Q49,Air,"FBH9BNIBYW Street, City, Country",2023-12-10,81.81,Product_RQXYH,Delivered,922.64,HV0FB0YZ,Returned,2023-12-10,Pending,Event_K06ZD,29.97
7LEUMTEWBX,WISKSQ0O,Air,"M2C52SAFRX Street, City, Country",2023-12-15,106.02,Product_7RS07,Shipped,482.19,WGFGVZ7I,Not Returned,2023-12-20,Cleared,Event_NN5YF,11.09
U76SNTA4T0,05I8RJOM,Air,"FZELQ6VYRZ Street, City, Country",2023-12-10,459.15,Product_2CTU7,Shipped,305.4,TO7WF9BY,Not Returned,2023-12-10,Cleared,Event_T2BEI,10.2
SARBKTA6JH,RI5OCHFU,Sea,"GE56FQAHOS Street, City, Country",2023-12-15,386.88,Product_TFFOD,Delivered,953.52,K91YRXO9,Returned,2023-12-20,Cleared,Event_4HIV1,21.65
3FOFJRINT7,JWPLZVAI,Air,"71JE5BBHYX Street, City, Country",2023-12-20,56.75,Product_KZNCC,Shipped,747.98,CGD88QLA,Returned,2023-12-10,Cleared,Event_WKX01,11.38
K5ZI22BRFE,6K778EJI,Sea,"HU348QB0Q7 Street, City, Country",2023-12-15,346.95,Product_PUAMI,Delivered,259.49,XX92VV7T,Returned,2023-12-15,Pending,Event_E22N3,39.03
4VWB999O4E,CDJLGPEL,Land,"2PULLKDC72 Street, City, Country",2023-12-10,474.84,Product_XC9FK,Delivered,475.29,JLAIF77V,Returned,2023-12-15,Cleared,Event_JUF7Y,39.66
8NU3NRQ4K8,YWXBMXIZ,Land,"NEAAVA1SQJ Street, City, Country",2023-12-10,232.28,Product_XY2P8,Shipped,404.82,UUVZ7NK3,Returned,2023-12-20,Pending,Event_TLVUD,13.02
RV8KV3JP6X,YL5EADZQ,Sea,"D1J12SH87C Street, City, Country",2023-12-15,381.22,Product_UX0J9,In Transit,387.4,XNKSK54K,Returned,2023-12-20,Cleared,Event_KV8YO,41.47
NTIMO7J3V7,1HUEO4MY,Land,"TBO36VGFMV Street, City, Country",2023-12-20,224.14,Product_G90CM,In Transit,711.79,YC6ACECD,Returned,2023-12-10,Cleared,Event_F06KS,33.08
8J4VRQVA29,XQUXKA89,Land,"EKX220DZN3 Street, City, Country",2023-12-10,147.84,Product_0G0YJ,In Transit,628.96,J7KC9Y1V,Not Returned,2023-12-15,Pending,Event_6YUUU,17.58
6MQL0YZU27,IRZSRAEC,Air,"4YFTWNI90A Street, City, Country",2023-12-15,239.05,Product_KNE4V,Shipped,637.74,KLIVOEJY,Not Returned,2023-12-20,Cleared,Event_JIHPZ,17.85
IDJJ5NZMKH,HASZL6PQ,Sea,"BJOXG5XXW5 Street, City, Country",2023-12-10,371.49,Product_Q72GF,Shipped,876.52,0X0VXQNP,Not Returned,2023-12-10,Pending,Event_3V5QV,35.32
9342XQNR1S,O6SESQWU,Land,"1TJHRNSYAM Street, City, Country",2023-12-20,167.47,Product_LTMAG,Delivered,973.15,XCYRVZP9,Returned,2023-12-20,Pending,Event_9YSXB,21.22
DWJ6B5613P,BCZFYJ9I,Air,"AS6X9IITDX Street, City, Country",2023-12-10,317.66,Product_F1FSM,In Transit,362.97,EJZCFCZE,Returned,2023-12-20,Cleared,Event_OXOXR,21.66
CP3SB5WP3H,EGYPTGYD,Land,"DKYXU0J9DN Street, City, Country",2023-12-10,485.83,Product_0XRD4,Delivered,899.89,EPPNVFQZ,Returned,2023-12-10,Pending,Event_UHXAW,39.05
OEQG3IZORT,VH3OTKMF,Air,"BDMLZD3EOE Street, City, Country",2023-12-15,52.86,Product_LCQZZ,In Transit,502.19,ZYZH2M76,Not Returned,2023-12-10,Pending,Event_EPB6X,22.44
5J10GPBWP6,GI101OS2,Land,"HGYX8FS3JZ Street, City, Country",2023-12-10,107.12,Product_SNA3A,Delivered,545.49,MNVFBM36,Returned,2023-12-15,Cleared,Event_INGSZ,39.35
9UDTLC2CTW,7R2V3S5I,Sea,"BCK8A81TNT Street, City, Country",2023-12-15,412.29,Product_4GDRY,In Transit,926.28,2QVLRR2M,Not Returned,2023-12-15,Pending,Event_ZI92Q,24.62
XD8BP8PAP3,7OZHWNYJ,Air,"HAQAIJ1TU0 Street, City, Country",2023-12-20,493.02,Product_IBVS7,Delivered,638.32,3GJYFYSG,Returned,2023-12-15,Pending,Event_5VZZ7,32.09
PPQNNHNWBI,1W2LA0Z4,Air,"CYINJ71RI5 Street, City, Country",2023-12-10,371.74,Product_L2QU6,In Transit,331.25,CV4QH6J5,Returned,2023-12-15,Pending,Event_JKAD5,22.99
3BLMX38C5A,IQO82D17,Sea,"R7WHXTQW7S Street, City, Country",2023-12-15,104.39,Product_NPWI0,In Transit,835.03,8WLKR6EO,Returned,2023-12-10,Cleared,Event_XOUT6,19.29
GS0LCRMC6G,NYGRPDY0,Sea,"1F0OTOTJP0 Street, City, Country",2023-12-15,263.77,Product_E9N1R,Shipped,323.78,GMRTFXJN,Not Returned,2023-12-20,Pending,Event_8IUPE,34.22
W1PXFNL2OS,1N22YB6N,Sea,"T4Z5HV2C76 Street, City, Country",2023-12-10,157.67,Product_S2GAH,Delivered,79.96,B5I9XUMA,Not Returned,2023-12-10,Cleared,Event_4TY6O,10.07
95ROR4HVZO,9FL8O5MQ,Land,"JYQIIVUQ7T Street, City, Country",2023-12-20,283.01,Product_0HFWM,Delivered,282.48,D3CE9B9V,Not Returned,2023-12-10,Cleared,Event_LNDFY,31.75
WHZ2N0HNMY,NDKOKAZB,Air,"X2ZIBMQ59I Street, City, Country",2023-12-15,222.4,Product_ST46A,Delivered,529.93,AVNMAWX0,Not Returned,2023-12-10,Pending,Event_568NG,29.23
K4Q6FVDWTN,V07L9IYD,Sea,"CHLBUL75CC Street, City, Country",2023-12-15,442.51,Product_QRVXS,Shipped,472.47,X6UOCH5X,Not Returned,2023-12-10,Pending,Event_IYTUF,49.02
XRDUAH67IM,C02XNWV0,Land,"ABMY9N7FZ1 Street, City, Country",2023-12-10,275.37,Product_HAGAQ,In Transit,131.36,H1ZBQTZW,Returned,2023-12-10,Pending,Event_OKBX6,48.29
1CLILIRPT9,TK0J2LVM,Air,"3PFL3TMH6A Street, City, Country",2023-12-20,374.05,Product_CQDGM,Shipped,386.35,OD29M32N,Not Returned,2023-12-15,Cleared,Event_LNOG0,48.92
KVKHZIWZ3Q,B3OK187F,Air,"ZL8N5TL3R4 Street, City, Country",2023-12-15,318.66,Product_2IZXW,Shipped,51.47,M2KST5HK,Not Returned,2023-12-15,Cleared,Event_OHG2J,45.49
0AW7LMH8WE,L7ZDPHGX,Sea,"5U58GLUDBK Street, City, Country",2023-12-10,201.24,Product_U19NX,Shipped,463.63,FMD97W1S,Returned,2023-12-10,Pending,Event_KJSK7,47.94
W28NQCJDOD,NU81APBM,Land,"VZ19HC9G4X Street, City, Country",2023-12-15,436.9,Product_7RPLE,Shipped,833.9,Z3QCTQH3,Not Returned,2023-12-15,Pending,Event_7POJF,22.14
L3OMVOYB40,HUQEHTO9,Air,"NMP1XH3ODH Street, City, Country",2023-12-20,296.03,Product_LE9SK,In Transit,234.73,C2VJGG8F,Returned,2023-12-10,Cleared,Event_OQLBB,29.57
TAQWSXB7GA,J49B53N7,Sea,"RDV9BXNUOO Street, City, Country",2023-12-15,371.59,Product_FZDEZ,In Transit,178.4,91RRKQ07,Returned,2023-12-15,Pending,Event_PK02C,48.06
VOGQLU0EAJ,RV8RI0EP,Air,"XR00XADV7Y Street, City, Country",2023-12-20,234.88,Product_21WZR,Delivered,113.41,C0UXMMK9,Returned,2023-12-10,Pending,Event_VJ43C,43.04
EC0CFXXBZC,I1YSJUGT,Land,"3YJUDZ9YWP Street, City, Country",2023-12-20,420.37,Product_3XU7T,Delivered,306.66,GUT8JSRU,Returned,2023-12-20,Cleared,Event_CYMHQ,34.04
2H41NPWSBI,K08EO1Q4,Sea,"5TR6G51JV5 Street, City, Country",2023-12-10,218.94,Product_FF62P,In Transit,840.33,VM7DNU08,Not Returned,2023-12-10,Cleared,Event_EPVP1,29.68
MCJU042X9Y,50WD3Q40,Sea,"TWDGG65ZED Street, City, Country",2023-12-20,323.65,Product_7FMC5,In Transit,719.76,L7WXVKPZ,Not Returned,2023-12-10,Pending,Event_TUKAU,31.19
X1QNT9OMCR,LJD909Q2,Sea,"T48AHVH3OR Street, City, Country",2023-12-10,259.24,Product_QU9II,Delivered,862.52,SF4VBYS7,Returned,2023-12-20,Pending,Event_G3PSZ,27.37
VOFRPMBSR8,2AKHTK9G,Air,"FILGHNNU6V Street, City, Country",2023-12-15,355.83,Product_MTHRB,Shipped,867.32,LYL2331I,Not Returned,2023-12-20,Cleared,Event_8YGZ6,38.16
DF0EQEVST9,LSBCC5MX,Sea,"YNB9LH5XCB Street, City, Country",2023-12-20,304.92,Product_4XK68,In Transit,921.37,1GD49DAI,Not Returned,2023-12-20,Pending,Event_HE8QR,30.83
9Q4C0OQX3W,0DHNTTTE,Sea,"9JV62KDAGJ Street, City, Country",2023-12-20,292.63,Product_K0QGC,Delivered,267.47,CVPESERP,Not Returned,2023-12-10,Cleared,Event_03IIA,18.35
JE26ODWMC7,92C2GU4E,Land,"5KFZ5KMVXI Street, City, Country",2023-12-15,270.34,Product_9P8OA,In Transit,237.52,7LH20ISF,Not Returned,2023-12-10,Cleared,Event_20WXN,48.64
I3UE5ML77L,M2F45Z12,Sea,"8IZ0RQF24I Street, City, Country",2023-12-15,253.1,Product_4NYNH,Delivered,381.12,2WV42XYV,Not Returned,2023-12-20,Cleared,Event_TF6LF,35.49
ROWQ2FKDSC,Z4UHSCJB,Sea,"DT09KUPE5A Street, City, Country",2023-12-10,270.0,Product_QV7O1,In Transit,327.78,R5Z7F012,Not Returned,2023-12-10,Pending,Event_IOAQ7,13.21
FLK8JFWHF0,KRM4YD83,Sea,"ECD2HUE0DC Street, City, Country",2023-12-15,264.06,Product_0FRTO,Shipped,639.53,VPQ83XR5,Returned,2023-12-20,Pending,Event_0NY77,35.39
UM8UG1DS8Q,DIK39DT0,Sea,"DOWW0CTWF8 Street, City, Country",2023-12-20,314.67,Product_YLQ6S,Shipped,800.98,3ONSAG8L,Not Returned,2023-12-10,Pending,Event_45LP6,21.9
0C2ZLJXDLJ,8R1TWI4Z,Sea,"3DGEQCIV7H Street, City, Country",2023-12-20,349.76,Product_NRSSH,Shipped,908.6,6GEWEU5Z,Not Returned,2023-12-15,Pending,Event_9HBXT,46.92
HZ5HKNF2R4,7ZPPW4ZA,Air,"ZKQBUR7LBN Street, City, Country",2023-12-15,419.29,Product_LSNYF,Shipped,661.48,WM4JJ2YU,Not Returned,2023-12-20,Cleared,Event_0AVT0,44.0
O9LV2BPVH2,SOZGAF3I,Air,"KTVJQGRAKB Street, City, Country",2023-12-15,403.14,Product_J6LGN,Shipped,555.31,YHLP8GET,Not Returned,2023-12-10,Cleared,Event_VGEGG,45.58
7YVSX88M8B,CAW17O5P,Sea,"CKUN9RPBMW Street, City, Country",2023-12-10,334.26,Product_0D4RO,Shipped,948.76,PQK2351I,Returned,2023-12-10,Pending,Event_P90UC,28.45
CAAU16WCIU,NY98HLF8,Sea,"FT9UL8I7WT Street, City, Country",2023-12-20,139.94,Product_M5SMD,In Transit,535.98,7KTTOLAX,Returned,2023-12-15,Pending,Event_TF2PE,15.45
MK4GR0XY7V,UMOOB8EH,Air,"6LU9YUV6A7 Street, City, Country",2023-12-10,482.19,Product_UN215,In Transit,140.19,8JI2E0VU,Returned,2023-12-10,Pending,Event_GQS6L,40.17
1QRAUCOB4D,LM0J3WT3,Land,"Q6US06DQ53 Street, City, Country",2023-12-15,96.91,Product_06BTG,Shipped,806.06,11S6JSRJ,Returned,2023-12-10,Pending,Event_CXV1F,23.58
02HP1RFVWL,N8JWDCPI,Sea,"JMM3RG0DXA Street, City, Country",2023-12-15,143.24,Product_D7RVA,Shipped,703.23,V2YMG54A,Not Returned,2023-12-10,Pending,Event_AG0WA,16.43
Z10XFA7488,1TQM6J0Z,Sea,"FYHOJMT1OQ Street, City, Country",2023-12-15,93.97,Product_GSPCI,Shipped,57.41,E6BQ5GF7,Not Returned,2023-12-10,Pending,Event_UZSXS,38.96
K4Z15I1GWR,C2H3IN4N,Air,"XYTZL917P8 Street, City, Country",2023-12-10,191.76,Product_A1U1T,Delivered,236.53,1LP6EZ7V,Returned,2023-12-15,Cleared,Event_YXG2X,30.54
C6XIVKN060,P38GFBZ4,Land,"HVVKXKBCJ0 Street, City, Country",2023-12-20,52.46,Product_MXZG2,Shipped,933.58,FN9M9TCD,Not Returned,2023-12-10,Pending,Event_D20DJ,39.03
NV00JWZ21X,OG0WX5YH,Air,"PJV8G291WM Street, City, Country",2023-12-15,314.51,Product_TRJB0,In Transit,410.4,ECCFLIE6,Returned,2023-12-10,Cleared,Event_59OU1,37.5
28OPNDKYAE,MSIUJVTK,Air,"2OLAPDU9IO Street, City, Country",2023-12-15,116.39,Product_A6PD5,Delivered,921.41,W6CNQ2E5,Not Returned,2023-12-15,Pending,Event_6OVV1,34.04
SRPAP0QNCR,R3ANNXQH,Air,"R8X8R7N4V9 Street, City, Country",2023-12-15,358.88,Product_YRQ48,In Transit,535.44,R67S40MJ,Returned,2023-12-15,Pending,Event_25H3X,32.25
N14K4PSX07,JW967FML,Land,"SP822IG24F Street, City, Country",2023-12-10,101.81,Product_8AAEZ,Delivered,853.6,ZRZ6G5WI,Returned,2023-12-20,Cleared,Event_C5P26,27.88
K0X5H2VYTY,NQ8AMMHT,Air,"DK718KX1XE Street, City, Country",2023-12-15,111.07,Product_QDELH,In Transit,311.11,3IH4ZL4S,Not Returned,2023-12-15,Pending,Event_CGVCR,17.69
